"Another non-translated value for Magento_Catalog","Another non-translated value for Magento_Catalog",component,Magento2_Base
"translation to the same value","translation to the same value",component,Magento2_Base
"You added %1 to your shopping cart.","You added %1 to your shopping basket.",component,Magento2_Base
"shopping cart","shopping basket",component,Magento2_Base
